date,views,code,day_month
2017-08-03,35470231,es,08-03
2017-08-04,33042980,es,08-04
2017-08-05,29178124,es,08-05
2017-08-06,30846656,es,08-06
2017-08-07,35594780,es,08-07
2017-08-08,36396948,es,08-08
2017-08-09,36881730,es,08-09
2017-08-10,37635897,es,08-10
2017-08-11,33384018,es,08-11
2017-08-12,32781803,es,08-12
2017-08-13,35425680,es,08-13
2017-08-14,38440841,es,08-14
2017-08-15,41032168,es,08-15
2017-08-16,41045106,es,08-16
2017-08-17,39548875,es,08-17
2017-08-18,34956276,es,08-18
2017-08-19,31640942,es,08-19
2017-08-20,35187335,es,08-20
2017-08-21,39725322,es,08-21
2017-08-22,41248444,es,08-22
2017-08-23,41500703,es,08-23
2017-08-24,41106930,es,08-24
2017-08-25,37263852,es,08-25
2017-08-26,31585579,es,08-26
2017-08-27,37063299,es,08-27
2017-08-28,42050899,es,08-28
2017-08-29,43833102,es,08-29
2017-08-30,42685594,es,08-30
2017-08-31,41945987,es,08-31
2017-09-01,37147697,es,09-01
2017-09-02,31616156,es,09-02
2017-09-03,37664543,es,09-03
2017-09-04,42408018,es,09-04
2017-09-05,43968331,es,09-05
2017-09-06,42835429,es,09-06
2017-09-07,42397761,es,09-07
2017-09-08,37402398,es,09-08
2017-09-09,32365065,es,09-09
2017-09-10,37424385,es,09-10
2017-09-11,41899091,es,09-11
2017-09-12,43138479,es,09-12
2017-09-13,41885057,es,09-13
2017-09-14,40594394,es,09-14
2017-09-15,35626524,es,09-15
2017-09-16,30847341,es,09-16
2017-09-17,35771580,es,09-17
2017-09-18,41300966,es,09-18
2017-09-19,41474743,es,09-19
2017-09-20,39337443,es,09-20
2017-09-21,38394022,es,09-21
2017-09-22,35671079,es,09-22
2017-09-23,32008157,es,09-23
2017-09-24,36655240,es,09-24
2017-09-25,41889274,es,09-25
2017-09-26,43207243,es,09-26
2017-09-27,43242985,es,09-27
2017-09-28,42103605,es,09-28
2017-09-29,36575657,es,09-29
2017-09-30,33192776,es,09-30
2017-10-01,37465343,es,10-01
2017-10-02,43688426,es,10-02
2017-10-03,44788564,es,10-03
2017-10-04,44915383,es,10-04
2017-10-05,42376108,es,10-05
2017-10-06,37233572,es,10-06
2017-10-07,32250825,es,10-07
2017-10-08,36899631,es,10-08
2017-10-09,43893396,es,10-09
2017-10-10,43806144,es,10-10
2017-10-11,42868121,es,10-11
2017-10-12,42444598,es,10-12
2017-10-13,37491204,es,10-13
2017-10-14,31792996,es,10-14
2017-10-15,36816287,es,10-15
2017-10-16,41585699,es,10-16
2017-10-17,43997275,es,10-17
2017-10-18,44008410,es,10-18
2017-10-19,43501789,es,10-19
2017-10-20,38489764,es,10-20
2017-10-21,33278461,es,10-21
2017-10-22,39223423,es,10-22
2017-10-23,44150706,es,10-23
2017-10-24,44725449,es,10-24
2017-10-25,44564847,es,10-25
2017-10-26,42514674,es,10-26
2017-10-27,36694907,es,10-27
2017-10-28,32311579,es,10-28
2017-10-29,39132266,es,10-29
2017-10-30,43444249,es,10-30
2017-10-31,40343581,es,10-31
2017-11-01,39065325,es,11-01
2017-11-02,38637881,es,11-02
2017-11-03,36252481,es,11-03
2017-11-04,33584979,es,11-04
2017-11-05,38539041,es,11-05
2017-11-06,43256450,es,11-06
2017-11-07,45695007,es,11-07
2017-11-08,45615795,es,11-08
2017-11-09,44495499,es,11-09
2017-11-10,38576399,es,11-10
2017-11-11,33362046,es,11-11
2017-11-12,38574241,es,11-12
2017-11-13,43972534,es,11-13
2017-11-14,44903093,es,11-14
2017-11-15,44675319,es,11-15
2017-11-16,42533334,es,11-16
2017-11-17,36349427,es,11-17
2017-11-18,31646690,es,11-18
2017-11-19,36499712,es,11-19
2017-11-20,42726634,es,11-20
2017-11-21,44169475,es,11-21
2017-11-22,43342658,es,11-22
2017-11-23,41734905,es,11-23
2017-11-24,35877351,es,11-24
2017-11-25,31211673,es,11-25
2017-11-26,36071629,es,11-26
2017-11-27,41840797,es,11-27
2017-11-28,41696140,es,11-28
2017-11-29,41101554,es,11-29
2017-11-30,38196124,es,11-30
2017-12-01,32461880,es,12-01
2017-12-02,28410398,es,12-02
2017-12-03,33527993,es,12-03
2017-12-04,36607900,es,12-04
2017-12-05,35082643,es,12-05
2017-12-06,37826330,es,12-06
2017-12-07,33381141,es,12-07
2017-12-08,30237827,es,12-08
2017-12-09,28198563,es,12-09
2017-12-10,31963043,es,12-10
2017-12-11,34939103,es,12-11
2017-12-12,33148864,es,12-12
2017-12-13,32715334,es,12-13
2017-12-14,31646395,es,12-14
2017-12-15,29304693,es,12-15
2017-12-16,25203206,es,12-16
2017-12-17,29168068,es,12-17
2017-12-18,30511456,es,12-18
2017-12-19,28158999,es,12-19
2017-12-20,26634080,es,12-20
2017-12-21,24877119,es,12-21
2017-12-22,22840557,es,12-22
2017-12-23,21368543,es,12-23
2017-12-24,21647772,es,12-24
2017-12-25,22410782,es,12-25
2017-12-26,27301424,es,12-26
2017-12-27,27602383,es,12-27
2017-12-28,26631644,es,12-28
2017-12-29,25231551,es,12-29
2017-12-30,23728088,es,12-30
2017-12-31,23098376,es,12-31
2018-01-01,23381561,es,01-01
2018-01-02,28414628,es,01-02
2018-01-03,29240690,es,01-03
2018-01-04,29246146,es,01-04
2018-01-05,28053665,es,01-05
2018-01-06,27321868,es,01-06
2018-01-07,29971251,es,01-07
2018-01-08,33278039,es,01-08
2018-01-09,34518000,es,01-09
2018-01-10,35455389,es,01-10
2018-01-11,35426266,es,01-11
2018-01-12,32701764,es,01-12
2018-01-13,29851466,es,01-13
2018-01-14,33830300,es,01-14
2018-01-15,37554985,es,01-15
2018-01-16,36544904,es,01-16
2018-01-17,36778668,es,01-17
2018-01-18,36151646,es,01-18
2018-01-19,33781921,es,01-19
2018-01-20,29902432,es,01-20
2018-01-21,33871481,es,01-21
2018-01-22,38104859,es,01-22
2018-01-23,38617169,es,01-23
2018-01-24,38318654,es,01-24
2018-01-25,37647292,es,01-25
2018-01-26,33292649,es,01-26
2018-01-27,30839647,es,01-27
2018-01-28,35238628,es,01-28
2018-01-29,38749730,es,01-29
2018-01-30,38358544,es,01-30
2018-01-31,37989065,es,01-31
2018-02-01,36865528,es,02-01
2018-02-02,34264689,es,02-02
2018-02-03,31644426,es,02-03
2018-02-04,35144893,es,02-04
2018-02-05,38875507,es,02-05
2018-02-06,40169285,es,02-06
2018-02-07,41573347,es,02-07
2018-02-08,40493722,es,02-08
2018-02-09,36016377,es,02-09
2018-02-10,31876376,es,02-10
2018-02-11,35555174,es,02-11
2018-02-12,38802702,es,02-12
2018-02-13,40224154,es,02-13
2018-02-14,37993560,es,02-14
2018-02-15,39562988,es,02-15
2018-02-16,36447617,es,02-16
2018-02-17,32510852,es,02-17
2018-02-18,37600003,es,02-18
2018-02-19,42749759,es,02-19
2018-02-20,42907490,es,02-20
2018-02-21,43460348,es,02-21
2018-02-22,41324014,es,02-22
2018-02-23,36193259,es,02-23
2018-02-24,32593726,es,02-24
2018-02-25,37286811,es,02-25
2018-02-26,41530320,es,02-26
2018-02-27,42586193,es,02-27
2018-02-28,42797711,es,02-28
2018-03-01,40779985,es,03-01
2018-03-02,36714720,es,03-02
2018-03-03,33175506,es,03-03
2018-03-04,38314960,es,03-04
2018-03-05,44157585,es,03-05
2018-03-06,43284975,es,03-06
2018-03-07,43297273,es,03-07
2018-03-08,41739038,es,03-08
2018-03-09,37096364,es,03-09
2018-03-10,32978172,es,03-10
2018-03-11,38736355,es,03-11
2018-03-12,42670739,es,03-12
2018-03-13,43479866,es,03-13
2018-03-14,46385339,es,03-14
2018-03-15,44283973,es,03-15
2018-03-16,37694622,es,03-16
2018-03-17,32461024,es,03-17
2018-03-18,36371537,es,03-18
2018-03-19,41259429,es,03-19
2018-03-20,42371897,es,03-20
2018-03-21,42664008,es,03-21
2018-03-22,40790984,es,03-22
2018-03-23,34673019,es,03-23
2018-03-24,30051278,es,03-24
2018-03-25,32431208,es,03-25
2018-03-26,34357622,es,03-26
2018-03-27,34406559,es,03-27
2018-03-28,32376930,es,03-28
2018-03-29,30514437,es,03-29
2018-03-30,31845227,es,03-30
2018-03-31,33173388,es,03-31
2018-04-01,35559144,es,04-01
2018-04-02,40214809,es,04-02
2018-04-03,40507012,es,04-03
2018-04-04,40776608,es,04-04
2018-04-05,40031239,es,04-05
2018-04-06,36493539,es,04-06
2018-04-07,33238903,es,04-07
2018-04-08,39112667,es,04-08
2018-04-09,43417021,es,04-09
2018-04-10,44703159,es,04-10
2018-04-11,44490839,es,04-11
2018-04-12,43121910,es,04-12
2018-04-13,37698226,es,04-13
2018-04-14,33720695,es,04-14
2018-04-15,40372537,es,04-15
2018-04-16,43535593,es,04-16
2018-04-17,43497974,es,04-17
2018-04-18,43738543,es,04-18
2018-04-19,42570832,es,04-19
2018-04-20,38922488,es,04-20
2018-04-21,33809070,es,04-21
2018-04-22,39585446,es,04-22
2018-04-23,44658798,es,04-23
2018-04-24,45178476,es,04-24
2018-04-25,43640723,es,04-25
2018-04-26,41561883,es,04-26
2018-04-27,36137759,es,04-27
2018-04-28,32190722,es,04-28
2018-04-29,36620093,es,04-29
2018-04-30,38497410,es,04-30
2018-05-01,40405660,es,05-01
2018-05-02,43930978,es,05-02
2018-05-03,44219202,es,05-03
2018-05-04,37903135,es,05-04
2018-05-05,33920278,es,05-05
2018-05-06,39077614,es,05-06
2018-05-07,44131505,es,05-07
2018-05-08,43961949,es,05-08
2018-05-09,41899838,es,05-09
2018-05-10,40217875,es,05-10
2018-05-11,38571961,es,05-11
2018-05-12,35387862,es,05-12
2018-05-13,37224478,es,05-13
2018-05-14,42867161,es,05-14
2018-05-15,44572029,es,05-15
2018-05-16,44698480,es,05-16
2018-05-17,43623130,es,05-17
2018-05-18,39055845,es,05-18
2018-05-19,37140494,es,05-19
2018-05-20,42406272,es,05-20
2018-05-21,47307213,es,05-21
2018-05-22,47917732,es,05-22
2018-05-23,48003804,es,05-23
2018-05-24,44624042,es,05-24
2018-05-25,37243677,es,05-25
2018-05-26,36197193,es,05-26
2018-05-27,41123937,es,05-27
2018-05-28,46257769,es,05-28
2018-05-29,48226972,es,05-29
2018-05-30,48584482,es,05-30
2018-05-31,42668707,es,05-31
2018-06-01,37924066,es,06-01
2018-06-02,33771380,es,06-02
2018-06-03,38504664,es,06-03
2018-06-04,43860748,es,06-04
2018-06-05,43473990,es,06-05
2018-06-06,43784346,es,06-06
2018-06-07,42632704,es,06-07
2018-06-08,37354598,es,06-08
2018-06-09,33096816,es,06-09
2018-06-10,38085718,es,06-10
2018-06-11,42119735,es,06-11
2018-06-12,42303656,es,06-12
2018-06-13,40981404,es,06-13
2018-06-14,40095616,es,06-14
2018-06-15,36129737,es,06-15
2018-06-16,31829311,es,06-16
2018-06-17,35421806,es,06-17
2018-06-18,39958687,es,06-18
2018-06-19,38950166,es,06-19
2018-06-20,38036928,es,06-20
2018-06-21,36563180,es,06-21
2018-06-22,33000889,es,06-22
2018-06-23,30471250,es,06-23
2018-06-24,33811316,es,06-24
2018-06-25,37910226,es,06-25
2018-06-26,36118737,es,06-26
2018-06-27,35414458,es,06-27
2018-06-28,34689762,es,06-28
2018-06-29,31146794,es,06-29
2018-06-30,31080198,es,06-30
2018-07-01,34135925,es,07-01
2018-07-02,36992634,es,07-02
2018-07-03,36581369,es,07-03
2018-07-04,63715386,es,07-04
2018-07-05,43007753,es,07-05
2018-07-06,35041962,es,07-06
2018-07-07,34032410,es,07-07
2018-07-08,33085352,es,07-08
2018-07-09,33627400,es,07-09
2018-07-10,36357182,es,07-10
2018-07-11,37739693,es,07-11
2018-07-12,34751570,es,07-12
2018-07-13,33243072,es,07-13
2018-07-14,29429320,es,07-14
2018-07-15,38816534,es,07-15
2018-07-16,35775115,es,07-16
2018-07-17,35483944,es,07-17
2018-07-18,34891059,es,07-18
2018-07-19,33868466,es,07-19
2018-07-20,30836249,es,07-20
2018-07-21,28656097,es,07-21
2018-07-22,31228950,es,07-22
2018-07-23,34463765,es,07-23
2018-07-24,33574175,es,07-24
2018-07-25,34114708,es,07-25
2018-07-26,33417461,es,07-26
2018-07-27,31833118,es,07-27
2018-07-28,29159408,es,07-28
2018-07-29,31400396,es,07-29
2018-07-30,35565740,es,07-30
2018-07-31,34215285,es,07-31
2018-08-01,34701657,es,08-01
2018-08-02,34085123,es,08-02
2018-08-03,32024821,es,08-03
2018-08-04,28685343,es,08-04
2018-08-05,31291320,es,08-05
2018-08-06,34363442,es,08-06
2018-08-07,34235168,es,08-07
2018-08-08,36463774,es,08-08
2018-08-09,35470869,es,08-09
2018-08-10,32324699,es,08-10
2018-08-11,29621222,es,08-11
2018-08-12,34732004,es,08-12
2018-08-13,36802474,es,08-13
2018-08-14,37487809,es,08-14
2018-08-15,38776756,es,08-15
2018-08-16,37219636,es,08-16
2018-08-17,34311323,es,08-17
2018-08-18,30044057,es,08-18
2018-08-19,33334369,es,08-19
2018-08-20,38329197,es,08-20
2018-08-21,40486966,es,08-21
2018-08-22,41052289,es,08-22
2018-08-23,40833540,es,08-23
2018-08-24,36876335,es,08-24
2018-08-25,31635657,es,08-25
2018-08-26,36075103,es,08-26
2018-08-27,41078944,es,08-27
2018-08-28,42857441,es,08-28
2018-08-29,43307539,es,08-29
2018-08-30,41512108,es,08-30
2018-08-31,36196893,es,08-31
2018-09-01,31479032,es,09-01
2018-09-02,36082752,es,09-02
2018-09-03,41192986,es,09-03
2018-09-04,43030102,es,09-04
2018-09-05,42506076,es,09-05
2018-09-06,42685436,es,09-06
2018-09-07,37000637,es,09-07
2018-09-08,31361437,es,09-08
2018-09-09,36300486,es,09-09
2018-09-10,40464183,es,09-10
2018-09-11,41391472,es,09-11
2018-09-12,40896445,es,09-12
2018-09-13,38984825,es,09-13
2018-09-14,33587952,es,09-14
2018-09-15,30902548,es,09-15
2018-09-16,35012086,es,09-16
2018-09-17,39956986,es,09-17
2018-09-18,41252009,es,09-18
2018-09-19,40138444,es,09-19
2018-09-20,38364262,es,09-20
2018-09-21,33942823,es,09-21
2018-09-22,30626129,es,09-22
2018-09-23,35337805,es,09-23
2018-09-24,41093704,es,09-24
2018-09-25,42015271,es,09-25
2018-09-26,41840392,es,09-26
2018-09-27,39629669,es,09-27
2018-09-28,34794867,es,09-28
2018-09-29,30332836,es,09-29
2018-09-30,36510066,es,09-30
2018-10-01,41135575,es,10-01
2018-10-02,41395098,es,10-02
2018-10-03,41229893,es,10-03
2018-10-04,40127438,es,10-04
2018-10-05,35933984,es,10-05
2018-10-06,30954473,es,10-06
2018-10-07,35638630,es,10-07
2018-10-08,41094094,es,10-08
2018-10-09,42416706,es,10-09
2018-10-10,42454113,es,10-10
2018-10-11,40404816,es,10-11
2018-10-12,37459548,es,10-12
2018-10-13,32268038,es,10-13
2018-10-14,36458516,es,10-14
2018-10-15,42931453,es,10-15
2018-10-16,41839888,es,10-16
2018-10-17,42870794,es,10-17
2018-10-18,42323591,es,10-18
2018-10-19,37025107,es,10-19
2018-10-20,32199507,es,10-20
2018-10-21,37547256,es,10-21
2018-10-22,42147226,es,10-22
2018-10-23,43523096,es,10-23
2018-10-24,42739625,es,10-24
2018-10-25,41817002,es,10-25
2018-10-26,36920035,es,10-26
2018-10-27,32935230,es,10-27
2018-10-28,37623704,es,10-28
2018-10-29,42836991,es,10-29
2018-10-30,41552739,es,10-30
2018-10-31,36942708,es,10-31
2018-11-01,35064521,es,11-01
2018-11-02,33643638,es,11-02
2018-11-03,31976834,es,11-03
2018-11-04,37026254,es,11-04
2018-11-05,42636447,es,11-05
2018-11-06,43361587,es,11-06
2018-11-07,43049809,es,11-07
2018-11-08,41768956,es,11-08
2018-11-09,37275924,es,11-09
2018-11-10,33507524,es,11-10
2018-11-11,38952500,es,11-11
2018-11-12,44292612,es,11-12
2018-11-13,43856755,es,11-13
2018-11-14,43150688,es,11-14
2018-11-15,42085541,es,11-15
2018-11-16,38148705,es,11-16
2018-11-17,31147602,es,11-17
2018-11-18,35395158,es,11-18
2018-11-19,40178554,es,11-19
2018-11-20,41612799,es,11-20
2018-11-21,40851494,es,11-21
2018-11-22,39920446,es,11-22
2018-11-23,35171252,es,11-23
2018-11-24,31252938,es,11-24
2018-11-25,35645904,es,11-25
2018-11-26,40323081,es,11-26
2018-11-27,39911418,es,11-27
2018-11-28,38876535,es,11-28
2018-11-29,37666096,es,11-29
2018-11-30,32787772,es,11-30
2018-12-01,29331125,es,12-01
2018-12-02,33791737,es,12-02
2018-12-03,36597833,es,12-03
2018-12-04,36869768,es,12-04
2018-12-05,35404172,es,12-05
2018-12-06,35286435,es,12-06
2018-12-07,31933628,es,12-07
2018-12-08,28316121,es,12-08
2018-12-09,32349963,es,12-09
2018-12-10,34201080,es,12-10
2018-12-11,33988760,es,12-11
2018-12-12,33308715,es,12-12
2018-12-13,32069680,es,12-13
2018-12-14,28859777,es,12-14
2018-12-15,25504434,es,12-15
2018-12-16,29134013,es,12-16
2018-12-17,31514900,es,12-17
2018-12-18,29775498,es,12-18
2018-12-19,27895131,es,12-19
2018-12-20,26168593,es,12-20
2018-12-21,23986436,es,12-21
2018-12-22,22538638,es,12-22
2018-12-23,23835727,es,12-23
2018-12-24,22893481,es,12-24
2018-12-25,24057100,es,12-25
2018-12-26,27629321,es,12-26
2018-12-27,27468557,es,12-27
2018-12-28,26437008,es,12-28
2018-12-29,25474152,es,12-29
2018-12-30,26587396,es,12-30
2018-12-31,24570472,es,12-31
2019-01-01,24213677,es,01-01
2019-01-02,29153197,es,01-02
2019-01-03,29769299,es,01-03
2019-01-04,29321822,es,01-04
2019-01-05,28641889,es,01-05
2019-01-06,30274669,es,01-06
2019-01-07,33327380,es,01-07
2019-01-08,34304947,es,01-08
2019-01-09,34061453,es,01-09
2019-01-10,34649827,es,01-10
2019-01-11,32598170,es,01-11
2019-01-12,30445744,es,01-12
2019-01-13,33588967,es,01-13
2019-01-14,35635158,es,01-14
2019-01-15,36256513,es,01-15
2019-01-16,36285563,es,01-16
2019-01-17,35695543,es,01-17
2019-01-18,33761702,es,01-18
2019-01-19,30464772,es,01-19
2019-01-20,34167636,es,01-20
2019-01-21,36273489,es,01-21
2019-01-22,37497682,es,01-22
2019-01-23,38416127,es,01-23
2019-01-24,37737877,es,01-24
2019-01-25,33644271,es,01-25
2019-01-26,30705674,es,01-26
2019-01-27,35237386,es,01-27
2019-01-28,37571446,es,01-28
2019-01-29,37845992,es,01-29
2019-01-30,38185444,es,01-30
2019-01-31,37477457,es,01-31
2019-02-01,33811803,es,02-01
2019-02-02,31486030,es,02-02
2019-02-03,34576912,es,02-03
2019-02-04,37563879,es,02-04
2019-02-05,38653336,es,02-05
2019-02-06,39561574,es,02-06
2019-02-07,39067694,es,02-07
2019-02-08,36461627,es,02-08
2019-02-09,32951655,es,02-09
2019-02-10,37872203,es,02-10
2019-02-11,42756318,es,02-11
2019-02-12,42867890,es,02-12
2019-02-13,42258540,es,02-13
2019-02-14,36601121,es,02-14
2019-02-15,34150308,es,02-15
2019-02-16,31914339,es,02-16
2019-02-17,35991957,es,02-17
2019-02-18,40478233,es,02-18
2019-02-19,41953135,es,02-19
2019-02-20,41120253,es,02-20
2019-02-21,39851014,es,02-21
2019-02-22,37674690,es,02-22
2019-02-23,33880358,es,02-23
2019-02-24,37844681,es,02-24
2019-02-25,44039433,es,02-25
2019-02-26,41438011,es,02-26
2019-02-27,39995935,es,02-27
2019-02-28,38560343,es,02-28
2019-03-01,36378385,es,03-01
2019-03-02,31555406,es,03-02
2019-03-03,35175677,es,03-03
2019-03-04,38809394,es,03-04
2019-03-05,40116052,es,03-05
2019-03-06,39454330,es,03-06
2019-03-07,39247478,es,03-07
2019-03-08,35124971,es,03-08
2019-03-09,32009602,es,03-09
2019-03-10,36021445,es,03-10
2019-03-11,39771806,es,03-11
2019-03-12,41223033,es,03-12
2019-03-13,41629751,es,03-13
2019-03-14,40939546,es,03-14
2019-03-15,36188964,es,03-15
2019-03-16,32364609,es,03-16
2019-03-17,37080932,es,03-17
2019-03-18,40746800,es,03-18
2019-03-19,42340683,es,03-19
2019-03-20,43106261,es,03-20
2019-03-21,42647514,es,03-21
2019-03-22,39216773,es,03-22
2019-03-23,34913777,es,03-23
2019-03-24,39652430,es,03-24
2019-03-25,44571790,es,03-25
2019-03-26,43250828,es,03-26
2019-03-27,42710164,es,03-27
2019-03-28,41982111,es,03-28
2019-03-29,37389637,es,03-29
2019-03-30,32880410,es,03-30
2019-03-31,38144859,es,03-31
2019-04-01,41964893,es,04-01
2019-04-02,42945883,es,04-02
2019-04-03,43121694,es,04-03
2019-04-04,42356284,es,04-04
2019-04-05,38213626,es,04-05
2019-04-06,33667057,es,04-06
2019-04-07,39044581,es,04-07
2019-04-08,43431688,es,04-08
2019-04-09,43482730,es,04-09
2019-04-10,42110515,es,04-10
2019-04-11,40750443,es,04-11
2019-04-12,35755381,es,04-12
2019-04-13,30754821,es,04-13
2019-04-14,33425598,es,04-14
2019-04-15,36707363,es,04-15
2019-04-16,36127487,es,04-16
2019-04-17,34578840,es,04-17
2019-04-18,32926693,es,04-18
2019-04-19,34445529,es,04-19
2019-04-20,35229976,es,04-20
2019-04-21,38021340,es,04-21
2019-04-22,41065401,es,04-22
2019-04-23,41896971,es,04-23
2019-04-24,42192445,es,04-24
2019-04-25,40446875,es,04-25
2019-04-26,37364288,es,04-26
2019-04-27,34359151,es,04-27
2019-04-28,39234885,es,04-28
2019-04-29,41409044,es,04-29
2019-04-30,38807781,es,04-30
2019-05-01,39850826,es,05-01
2019-05-02,42638606,es,05-02
2019-05-03,38779504,es,05-03
2019-05-04,34738699,es,05-04
2019-05-05,41157804,es,05-05
2019-05-06,44811789,es,05-06
2019-05-07,45511850,es,05-07
2019-05-08,45391576,es,05-08
2019-05-09,42437109,es,05-09
2019-05-10,37339418,es,05-10
2019-05-11,34175025,es,05-11
2019-05-12,38059429,es,05-12
2019-05-13,44139066,es,05-13
2019-05-14,44974982,es,05-14
2019-05-15,41780527,es,05-15
2019-05-16,41519802,es,05-16
2019-05-17,38036155,es,05-17
2019-05-18,34914744,es,05-18
2019-05-19,39606368,es,05-19
2019-05-20,43432889,es,05-20
2019-05-21,44749115,es,05-21
2019-05-22,44667236,es,05-22
2019-05-23,42817678,es,05-23
2019-05-24,39242039,es,05-24
2019-05-25,35265548,es,05-25
2019-05-26,40408225,es,05-26
2019-05-27,46454590,es,05-27
2019-05-28,45635022,es,05-28
2019-05-29,45634401,es,05-29
2019-05-30,43646450,es,05-30
2019-05-31,37816027,es,05-31
2019-06-01,34711535,es,06-01
2019-06-02,38643407,es,06-02
2019-06-03,42879171,es,06-03
2019-06-04,43050644,es,06-04
2019-06-05,43072646,es,06-05
2019-06-06,42302433,es,06-06
2019-06-07,38580755,es,06-07
2019-06-08,33347330,es,06-08
2019-06-09,39288605,es,06-09
2019-06-10,42689513,es,06-10
2019-06-11,41980012,es,06-11
2019-06-12,39708262,es,06-12
2019-06-13,40380094,es,06-13
2019-06-14,36312556,es,06-14
2019-06-15,31955105,es,06-15
2019-06-16,33038726,es,06-16
2019-06-17,38465877,es,06-17
2019-06-18,39039897,es,06-18
2019-06-19,37397064,es,06-19
2019-06-20,36290446,es,06-20
2019-06-21,33925653,es,06-21
2019-06-22,31842848,es,06-22
2019-06-23,35331182,es,06-23
2019-06-24,39493386,es,06-24
2019-06-25,38183833,es,06-25
2019-06-26,36485350,es,06-26
2019-06-27,35416809,es,06-27
2019-06-28,33086191,es,06-28
2019-06-29,30355429,es,06-29
2019-06-30,33963152,es,06-30
2019-07-01,37003020,es,07-01
2019-07-02,37788135,es,07-02
2019-07-03,36997557,es,07-03
2019-07-04,36459777,es,07-04
2019-07-05,32361042,es,07-05
2019-07-06,30842767,es,07-06
2019-07-07,37698716,es,07-07
2019-07-08,37934107,es,07-08
2019-07-09,37992271,es,07-09
2019-07-10,37284987,es,07-10
2019-07-11,35378751,es,07-11
2019-07-12,33788161,es,07-12
2019-07-13,32056029,es,07-13
2019-07-14,36121348,es,07-14
2019-07-15,36404021,es,07-15
2019-07-16,35967454,es,07-16
2019-07-17,36391212,es,07-17
2019-07-18,36191975,es,07-18
2019-07-19,33681227,es,07-19
2019-07-20,30738976,es,07-20
2019-07-21,34573371,es,07-21
2019-07-22,36413891,es,07-22
2019-07-23,36314441,es,07-23
2019-07-24,36354071,es,07-24
2019-07-25,34952865,es,07-25
2019-07-26,32519054,es,07-26
2019-07-27,30463938,es,07-27
2019-07-28,34047901,es,07-28
2019-07-29,36860223,es,07-29
2019-07-30,37396627,es,07-30
2019-07-31,36825769,es,07-31
2019-08-01,35319360,es,08-01
2019-08-02,32623551,es,08-02
